VisitorID,Total_Visits,Total_Purchases,Avg_Time_Spent,Avg_Amount_Spent,Time_Since_Last_Visit,Unique_Shops_Visited,Purchase_to_Visit_Ratio,Last_Visit_Purchase
V3317,3,4,104.22210125524465,541.2442801518646,25,18,1.33,0
V3318,8,1,96.09636722596451,168.05341992417777,63,1,0.12,1
V3319,5,4,116.79686298460658,855.4936976476495,89,12,0.8,0
V3320,5,1,114.92750497780571,592.2652664719689,85,6,0.2,1
V3321,1,5,94.20974722572396,481.9385887769787,59,18,5.0,1
V3322,1,3,61.76657595167668,466.46394122078647,31,17,3.0,1
V3323,7,2,70.45707545118664,50.0,49,17,0.29,0
V3324,5,1,79.0851841442249,334.2660477680335,60,2,0.2,0
V3325,6,1,51.834604084641704,331.04749033336134,64,18,0.17,1
V3326,6,0,131.6234798801851,624.9821911088225,38,15,0.0,0
V3327,7,3,61.97740068347031,457.69774323446813,71,1,0.43,0
V3328,3,4,88.49591957361068,718.1333938666613,77,14,1.33,1
V3329,6,3,63.12186713020392,68.39323666466635,87,13,0.5,1
V3330,6,1,107.64726644065186,951.754878493861,8,12,0.17,1
V3331,1,0,119.69917098329819,748.5753351476295,85,8,0.0,0
V3332,6,0,50.72300089971568,585.7664893887995,13,7,0.0,0
V3333,2,1,109.8387716075557,430.6978857706132,26,8,0.5,0
V3334,7,4,54.181883537950064,657.7475421300047,10,18,0.57,1
V3335,3,4,78.06715966687626,517.7296167455505,56,15,1.33,0
V3336,6,0,169.51866759939185,460.2942977621389,4,7,0.0,0
V3337,5,4,98.43201714369043,649.4463316298267,31,1,0.8,0
V3338,8,1,117.03190961834204,673.6539723119639,17,6,0.12,1
V3339,3,1,99.4321658632997,571.010244750979,8,16,0.33,0
V3340,2,1,85.30122533309193,404.39688502763164,52,14,0.5,0
V3341,5,3,71.56586051851737,475.8377818376963,37,8,0.6,0
V3342,9,0,134.42538560939354,230.70464504278436,20,10,0.0,0
V3343,3,2,147.6332800115295,219.50770127337125,47,17,0.67,1
V3344,5,1,91.61856754249449,379.62634805758034,74,15,0.2,1
V3345,3,2,126.35770130210202,693.9529527080168,51,14,0.67,0
V3346,3,4,116.22158429856016,523.5429384034007,58,11,1.33,1
V3347,4,2,84.33592743809973,690.6916248450049,44,6,0.5,1
V3348,6,3,91.73733232765923,758.3006796755803,11,4,0.5,1
V3349,2,3,76.90930790112165,572.4857881109145,12,5,1.5,1
V3350,4,4,151.27844613721476,292.65916410267016,10,11,1.0,1
V3351,3,2,114.27511172349088,662.5163633968612,77,12,0.67,0
V3352,1,1,90.9434473327673,273.10207486679246,54,11,1.0,0
V3353,3,0,75.45908033181372,393.0003921609306,34,18,0.0,1
V3354,4,0,105.5175357317003,771.133595052038,30,7,0.0,0
V3355,4,2,50.97274032495208,498.9800347823879,15,1,0.5,0
V3356,4,1,67.29995733829391,592.2351264114084,8,16,0.25,0
V3357,9,1,83.98307843238032,91.80351267991267,40,18,0.11,0
V3358,11,1,77.35652754523288,436.5467118373966,22,12,0.09,0
V3359,4,2,83.69924553999583,556.4148952923422,5,11,0.5,1
V3360,4,0,110.37637725626884,519.0658451317826,20,8,0.0,0
V3361,2,3,148.19733693458764,657.6230800145804,87,1,1.5,0
V3362,5,2,111.42676427045471,373.28687351974037,49,16,0.4,1
V3363,6,0,85.37504302318271,729.4533080846727,52,2,0.0,0
V3364,3,2,120.18207179935072,407.51556440631305,66,6,0.67,0
V3365,4,2,91.4583486755167,504.55215782563477,19,17,0.5,1
V3366,2,3,34.04086126222977,302.4706561212323,14,17,1.5,0
V3367,6,0,125.9194465835671,610.7249993341081,7,2,0.0,1
V3368,8,2,54.43427839866571,348.2595279679602,57,19,0.25,1
V3369,6,5,93.98391915495165,552.6432223423524,80,9,0.83,0
V3370,6,3,66.07288360123141,662.9529492470057,10,3,0.5,0
V3371,6,1,55.82015147421465,684.6620870755829,22,10,0.17,0
V3372,5,4,76.62048164934244,1023.6439603376779,5,5,0.8,0
V3373,2,5,13.931738549219475,501.43685478169033,76,9,2.5,1
V3374,2,3,69.17875345564208,438.18252155120115,88,14,1.5,1
V3375,1,3,102.55618052967837,374.3415169104251,24,11,3.0,0
V3376,5,2,100.99553610932385,622.9130144091162,15,19,0.4,1
V3377,3,1,33.8332326750188,474.45266617644296,88,16,0.33,0
V3378,6,3,119.1023839974694,331.14468739518145,88,14,0.5,1
V3379,3,2,161.16844868360636,324.68283056634374,26,14,0.67,0
V3380,3,3,141.84154918836322,751.2463199226393,55,4,1.0,0
V3381,6,3,74.18557893992771,676.3021120641922,18,8,0.5,1
V3382,8,0,70.21846042590865,764.6118762335452,43,7,0.0,0
V3383,4,1,63.093927387857825,214.7461973695967,6,3,0.25,0
V3384,5,5,144.76390968387176,428.4698895046212,45,14,1.0,0
V3385,4,3,74.44882172856357,317.0475672009842,25,11,0.75,0
V3386,6,2,68.72835980307708,526.7808729907513,81,19,0.33,1
V3387,3,1,115.13036219179206,341.90782653578424,16,4,0.33,1
V3388,5,1,124.0789863233851,779.3847395812728,55,4,0.2,0
V3389,3,3,119.2189907610898,428.5881860257274,56,8,1.0,0
V3390,7,2,58.360623987440185,871.284376263186,29,15,0.29,0
V3391,4,3,104.80635561501902,672.4218653254525,64,16,0.75,1
V3392,6,1,133.86068376258072,680.9164518518087,1,4,0.17,1
V3393,6,4,90.06820535013674,845.5623361610199,45,10,0.67,0
V3394,3,1,98.84947272649613,513.8545099954551,84,5,0.33,0
V3395,4,2,96.09562490815793,668.6076020108779,26,4,0.5,0
V3396,11,1,81.90706367469511,562.9073051635548,85,2,0.09,0
V3397,7,1,103.59931259119641,342.2893809045371,50,18,0.14,0
V3398,3,4,116.6763096377388,373.66497629721977,27,8,1.33,1
V3399,2,1,129.08211612299215,459.65588499983755,35,15,0.5,0
V3400,4,3,88.3425986589762,589.9213076100484,80,4,0.75,0
V3401,11,2,92.02029609907733,650.4428675713879,29,13,0.18,0
V3402,7,1,74.86406086240422,612.376963888135,7,14,0.14,1
V3403,4,1,137.34036462657247,615.6779049320044,62,9,0.25,1
V3404,4,1,77.03744495083022,444.56717655727454,71,6,0.25,1
V3405,6,1,87.05361757371942,56.45716387288087,34,12,0.17,0
V3406,8,0,92.3852703590075,652.6684929435135,48,13,0.0,1
V3407,4,2,96.26225738052962,340.47420127729606,5,6,0.5,0
V3408,7,2,45.06331427752761,931.1278325397818,8,19,0.29,1
V3409,9,2,106.37982533139505,568.8679188283081,72,8,0.22,1
V3410,5,4,103.33637542992847,775.6162803273855,43,5,0.8,0
V3411,6,1,94.7420873861255,279.4582518600092,52,8,0.17,0
V3412,2,3,100.79817287022428,725.8397896144431,74,13,1.5,1
V3413,4,1,88.36139103078291,643.1190094873025,1,13,0.25,1
V3414,4,1,46.863688819075364,575.446507034199,38,5,0.25,0
V3415,8,4,122.82987720768271,289.7923584719487,7,14,0.5,1
V3416,7,5,46.43545280589828,359.13869160029606,81,18,0.71,0
V3417,9,4,63.88437550357213,630.9825627269452,56,15,0.44,1
V3418,8,3,125.98867055545969,359.2009580927531,46,1,0.38,0
V3419,5,0,49.42184797566511,334.1252037591636,24,7,0.0,1
V3420,5,4,85.25679505128635,398.9016832513305,35,10,0.8,1
V3421,8,1,144.40434165856954,600.4980657235959,73,2,0.12,0
V3422,9,4,92.17405309654998,784.2829451026954,42,13,0.44,1
V3423,6,5,48.67126053272726,582.8081045508097,67,3,0.83,0
V3424,8,1,112.57080249575043,743.9264016445816,44,8,0.12,0
V3425,4,2,103.49060380138792,471.816654247415,4,12,0.5,1
V3426,3,0,93.64543130735638,907.7333736179742,77,4,0.0,0
V3427,4,2,28.82926633325424,766.1903934918681,24,8,0.5,0
V3428,6,2,129.199436614248,678.8947674009873,71,1,0.33,0
V3429,8,2,143.08762595170367,591.4090316648619,19,3,0.25,0
V3430,5,1,89.26239785011862,579.3333461147072,50,15,0.2,1
V3431,6,3,70.11757962556985,201.87368292667077,18,15,0.5,1
V3432,7,0,106.00293521320782,192.41269534663093,28,12,0.0,1
V3433,5,2,106.3590644574248,630.7283157466406,29,1,0.4,0
V3434,10,2,108.97254819645842,514.529851675165,73,11,0.2,1
V3435,2,2,90.2995550600524,612.4106183862948,85,19,1.0,1
V3436,6,1,106.35213806744162,274.0320537358766,45,5,0.17,0
V3437,4,4,112.47769818657152,804.6266441897262,7,17,1.0,0
V3438,8,2,166.93254990152215,459.61557505398247,45,2,0.25,0
V3439,2,2,103.23617211081944,576.0331427351966,89,13,1.0,0
V3440,4,0,95.33534352561428,399.3715007370115,26,3,0.0,0
V3441,4,1,44.43458804570259,565.3088943113194,70,13,0.25,1
V3442,7,2,47.05356209626815,976.603474670065,49,8,0.29,0
V3443,8,1,93.75976791801689,731.5116899796668,84,13,0.12,1
V3444,5,3,87.60817027002332,386.21043196704164,18,3,0.6,0
V3445,5,0,61.30616174221959,298.76598645482386,84,9,0.0,1
V3446,4,0,60.293776732874136,570.9614217966157,40,2,0.0,0
V3447,8,2,108.13211718642012,433.9177393918008,18,8,0.25,1
V3448,5,1,72.6589243088572,364.5419491031956,47,1,0.2,0
V3449,4,1,66.94625991383708,897.5014107771242,1,15,0.25,0
V3450,6,2,58.51495624242193,104.34973420611516,33,8,0.33,1
V3451,2,1,65.52619006375855,642.0160372395585,39,8,0.5,1
V3452,6,3,78.73768566204451,888.5704956451827,23,7,0.5,1
V3453,7,4,89.31497679361297,268.03738224792716,14,13,0.57,0
V3454,4,2,97.00441372422766,416.6115243411147,85,7,0.5,0
V3455,7,2,77.40343829706255,434.2467455455002,44,7,0.29,1
V3456,3,3,36.47573896580071,821.9204973731474,37,11,1.0,1
V3457,7,0,56.41003837939623,494.1215447697493,71,2,0.0,0
V3458,2,2,74.60835107543114,909.7065574568671,76,11,1.0,0
V3459,3,1,120.96850981131372,670.3636313448519,37,19,0.33,1
V3460,5,2,86.96504678169592,429.54927594119323,28,1,0.4,0
V3461,4,1,102.78875343764432,274.33093472033966,7,17,0.25,0
V3462,5,3,132.02343249277027,297.81828957139567,52,1,0.6,1
V3463,6,3,85.00702414061162,632.5312486581413,17,13,0.5,0
V3464,4,3,89.69153867068496,1013.8800289532471,62,6,0.75,1
V3465,7,1,91.16036297363306,405.32204609903727,37,5,0.14,0
V3466,5,5,91.89641888270116,371.594801457983,14,2,1.0,0
V3467,7,4,58.74046810365894,630.9740886288808,51,10,0.57,0
V3468,7,1,105.00175254264467,460.7253907246345,55,19,0.14,0
V3469,3,3,92.99609174962694,407.1265769966655,57,7,1.0,0
V3470,4,2,65.17397725032964,810.5105171422233,4,15,0.5,0
V3471,7,4,84.77757602370784,805.7312273213943,86,11,0.57,1
V3472,6,1,34.26006505886622,557.240343684178,49,6,0.17,1
V3473,5,2,43.98975737321378,369.65152574121964,81,5,0.4,0
V3474,3,0,116.54045451385305,577.6173416030174,35,4,0.0,1
V3475,6,0,83.5050966056966,704.9479313063331,53,6,0.0,1
V3476,6,1,129.91328963199786,769.392654050874,32,7,0.17,0
V3477,6,0,91.88157134292612,724.9185550012854,89,12,0.0,1
V3478,5,2,96.59648580541472,50.0,10,14,0.4,0
V3479,3,3,89.34771827518574,598.372171061801,62,2,1.0,1
V3480,4,1,59.704863943440515,654.1492149916439,2,3,0.25,0
V3481,6,5,102.3300759192229,685.0629517996915,63,5,0.83,0
V3482,8,4,69.90081568943616,571.7013295030517,76,10,0.5,0
V3483,1,0,99.53633566523068,508.6563789197618,16,7,0.0,1
V3484,3,5,64.96234528129774,441.35962223147305,16,9,1.67,0
V3485,4,1,112.34308619187796,341.27875946212043,3,18,0.25,0
V3486,8,0,103.03983443995062,373.448394208292,89,6,0.0,0
V3487,7,4,126.68317973503042,776.2559606605765,18,10,0.57,1
V3488,5,1,111.72728413153055,642.9350729609899,42,12,0.2,1
V3489,9,3,88.31500375678837,665.1996836187495,32,2,0.33,1
V3490,3,3,136.10407715504084,386.4162735756396,50,1,1.0,0
V3491,9,0,101.50030435227266,606.9088173581231,49,4,0.0,0
V3492,7,2,20.65999138800987,868.1557795644562,3,15,0.29,0
V3493,5,2,71.73972024060791,527.7529899946071,72,2,0.4,1
V3494,8,0,85.542278165621,658.3187174372279,5,3,0.0,0
V3495,4,2,129.229064245366,398.91564024180695,57,17,0.5,0
V3496,6,3,76.97956243228792,422.20597816564316,84,2,0.5,0
V3497,4,4,69.30068757515755,557.1624820794702,44,13,1.0,0
V3498,5,0,28.48588694822272,360.96255320560954,25,8,0.0,0
V3499,4,1,128.7583163019048,350.6467599255702,70,19,0.25,1
V3500,4,2,133.18723153332738,466.2262923715824,23,10,0.5,0
V3501,2,3,55.8095774903298,540.8032333504336,88,7,1.5,1
V3502,6,3,47.42655679992633,377.5099975923313,10,4,0.5,0
V3503,8,1,121.20668738975897,534.3736843278016,10,18,0.12,0
V3504,5,2,128.845273547911,275.62492159350916,33,3,0.4,0
V3505,9,1,68.3366167199066,532.8389200005855,73,15,0.11,1
V3506,5,4,83.02863445074063,121.2195144011979,18,17,0.8,0
V3507,2,2,106.70760050984657,716.3039511226668,67,8,1.0,1
V3508,4,2,59.34819221010694,189.29137253131034,74,15,0.5,0
V3509,5,3,62.8215351071328,811.0793709496631,27,13,0.6,0
V3510,1,1,79.76101545690477,585.689303890315,35,14,1.0,1
V3511,5,5,60.11534973954526,618.1398482218659,62,4,1.0,0
V3512,4,2,177.36975138341484,412.48749094853736,18,11,0.5,0
V3513,6,3,127.3585037879865,608.5302964559006,7,3,0.5,0
V3514,4,1,80.87777649823019,537.5891619778098,71,19,0.25,0
V3515,3,2,93.89457721927319,269.76037235023387,86,13,0.67,0
V3516,5,2,41.906991438094735,654.045916129274,10,4,0.4,0
V3517,4,1,102.0538689874251,333.35879777924066,27,13,0.25,0
V3518,10,1,112.24044626677028,967.9899217581599,68,15,0.1,0
V3519,3,1,69.97414362523728,343.3191989814427,76,6,0.33,1
V3520,4,1,76.52499923749868,176.45534939776837,67,18,0.25,1
V3521,4,3,62.677598161802784,838.7145864185211,55,8,0.75,1
V3522,4,2,131.54502257168602,655.8274754957512,48,9,0.5,1
V3523,7,3,130.02277431902843,590.9931278823931,67,2,0.43,0
V3524,4,3,101.74395299801603,389.4413203262055,89,10,0.75,1
V3525,5,5,94.02642480423602,512.8943772617934,26,2,1.0,1
V3526,5,4,52.55604363039204,468.4959882751939,40,9,0.8,0
V3527,4,1,68.47542725304842,678.56861633867,71,9,0.25,0
V3528,9,2,81.27270859234072,381.449493316779,46,13,0.22,1
V3529,7,2,69.8895315709456,399.5348616437477,74,10,0.29,0
V3530,3,3,106.91845105477833,644.4152041696516,67,7,1.0,0
V3531,6,3,40.84014404026925,765.7535438950214,11,13,0.5,1
V3532,10,3,51.32391390800168,422.50928028923215,51,5,0.3,1
V3533,10,0,71.0970996312195,629.1844225234023,32,12,0.0,0
V3534,2,1,42.807464592532085,707.8996211264566,72,9,0.5,1
V3535,7,2,120.01870882526151,316.331517063767,20,9,0.29,0
V3536,4,4,124.1809354894768,444.4185444421104,5,18,1.0,0
V3537,7,1,39.18032060689434,157.0640249659064,41,8,0.14,0
V3538,2,4,98.69631441973978,912.1232452697782,13,18,2.0,1
V3539,5,4,77.89388624763319,549.0650398823842,75,10,0.8,0
V3540,4,3,89.68397705462849,682.2513079554366,3,1,0.75,1
V3541,3,2,106.03414864380535,420.8529656195598,15,10,0.67,0
V3542,5,2,28.181572769132053,400.8768359920803,56,5,0.4,1
V3543,3,2,122.07765549950506,478.8903353613177,43,18,0.67,0
V3544,5,3,105.64085605874308,464.8217857081347,74,19,0.6,0
V3545,5,2,122.59912435896446,973.243572833962,67,13,0.4,0
V3546,4,4,34.386366756197305,579.4495711482792,46,6,1.0,1
V3547,6,4,88.98906624177852,635.422040262481,48,17,0.67,0
V3548,4,3,106.10759859967646,504.28211919238316,78,14,0.75,1
V3549,4,2,103.06629908382725,515.9774232150784,36,6,0.5,0
V3550,5,2,115.61811056356191,636.0423281715791,23,16,0.4,1
V3551,5,1,103.67187761008479,492.9858733049667,55,9,0.2,1
V3552,5,2,31.543567676602578,780.3965641358257,55,4,0.4,0
V3553,4,1,124.56771539476215,335.21324062072597,54,18,0.25,1
V3554,2,3,75.5787851285124,743.2384496807983,65,5,1.5,0
V3555,5,3,96.0417993244974,733.7475695520113,51,1,0.6,1
V3556,4,1,136.61625752132466,916.7267952643023,32,15,0.25,1
V3557,7,2,89.72560741221959,151.02179128596282,85,12,0.29,1
V3558,9,2,79.49887889216565,715.9129449040198,20,14,0.22,0
V3559,4,3,55.09539830674388,367.24005890064177,36,12,0.75,0
V3560,8,7,50.04879344823968,679.0694546627341,32,13,0.88,0
V3561,5,0,53.75694107390267,677.6431423697458,57,3,0.0,1
V3562,7,5,88.90770291590175,328.93956274142533,29,14,0.71,0
V3563,2,3,155.70848369268336,642.778940996681,46,7,1.5,0
V3564,3,0,80.76180668707356,432.4705070452555,87,3,0.0,1
V3565,4,1,89.1238800452919,361.7346006699913,35,9,0.25,1
V3566,10,1,110.77434424944418,123.92882488779333,79,4,0.1,0
V3567,7,1,68.9416759490909,782.1349297025438,74,2,0.14,0
V3568,7,3,131.19767626910235,481.7396753161935,52,3,0.43,0
V3569,4,1,75.3380368882534,289.91132108008594,15,1,0.25,1
V3570,7,1,126.78327040078969,563.3854049956215,89,5,0.14,1
V3571,3,2,108.01894459225565,521.2395911654247,81,9,0.67,1
V3572,5,4,92.58293978327013,315.92293846340965,51,18,0.8,0
V3573,4,2,71.74223053432661,319.7590395251169,31,13,0.5,0
V3574,2,2,118.34192546164671,721.5259844873885,75,19,1.0,0
V3575,5,1,86.65731186796097,542.3105240981358,84,19,0.2,0
V3576,11,4,74.78902917357631,370.5856107186204,16,7,0.36,0
V3577,6,3,137.71624942516894,423.7784219639649,36,7,0.5,1
V3578,10,1,26.63382697162313,426.9436470118846,39,15,0.1,0
V3579,6,2,135.39528647208732,164.5441663744548,11,17,0.33,0
V3580,9,0,150.8839059932845,688.3747442966346,20,3,0.0,1
V3581,5,1,63.27610084588031,426.96480782880724,56,17,0.2,1
V3582,3,0,70.305942192582,469.16441412569395,42,14,0.0,1
V3583,6,4,56.534533084051105,612.3691349117486,47,5,0.67,1
V3584,6,0,116.16111880938497,748.926494451783,6,7,0.0,0
V3585,3,3,70.79320690906096,540.3015667985401,35,19,1.0,1
V3586,4,3,86.29934933842144,281.9284871013846,8,19,0.75,0
V3587,7,4,109.08389667384202,450.2309698807851,71,1,0.57,0
V3588,1,1,41.79017799924831,486.2769475246399,37,19,1.0,0
V3589,3,0,43.90397086397287,133.85950715389055,50,17,0.0,0
V3590,2,3,100.02597001211993,595.2125534922118,16,15,1.5,0
V3591,4,1,78.44886069751209,631.5592048976547,9,8,0.25,1
V3592,4,2,60.23772818906562,518.5289575162826,75,8,0.5,1
V3593,7,2,90.01025962133299,332.8345946396256,85,1,0.29,0
V3594,8,3,86.32222420257409,542.442271738299,60,9,0.38,1
V3595,3,1,62.688016828435444,704.9457191364025,51,2,0.33,0
V3596,5,1,94.76491313169,456.57918362515545,46,1,0.2,0
V3597,2,4,60.16573994372101,659.3908950068278,71,16,2.0,0
V3598,5,1,111.56963238885655,586.4592093360424,12,13,0.2,0
V3599,5,1,84.09024990025497,121.33389407601351,64,11,0.2,0
V3600,10,2,145.19455126466912,396.85744758917076,21,1,0.2,0
V3601,4,5,50.886881520339166,604.5540507569508,5,6,1.25,1
V3602,4,1,72.27065894973458,526.619347463601,6,1,0.25,0
V3603,5,3,118.0032243907117,688.0222829766723,43,6,0.6,1
V3604,4,5,58.46999470178072,547.3121658190664,26,9,1.25,0
V3605,4,1,90.98887894995644,630.0068957390934,54,13,0.25,0
V3606,4,1,30.67091076632888,433.07611223736063,3,16,0.25,1
V3607,2,2,57.879103513002335,566.8624276262375,11,4,1.0,0
V3608,4,5,61.9798949202531,295.5550632544782,87,11,1.25,1
V3609,5,1,84.87467590766936,673.9346621033251,25,13,0.2,0
V3610,6,4,119.73460118914439,554.3218599265169,12,1,0.67,0
V3611,6,1,81.84097796805389,256.8899399045094,65,3,0.17,0
V3612,6,0,80.28663575565596,454.3013095568715,4,11,0.0,0
V3613,5,0,65.89105276712468,1000.4303984340091,52,8,0.0,0
V3614,6,2,55.705560688622775,461.6708577887192,65,1,0.33,1
V3615,3,1,120.55019246784467,438.2893116753446,70,19,0.33,1
V3616,7,2,95.28109897612362,348.0641975904557,34,14,0.29,1
V3617,5,3,80.28721336616441,284.24623698295477,16,18,0.6,1
V3618,4,2,138.08334924638214,304.5700585767762,75,6,0.5,0
V3619,4,1,10.0,903.5915543818381,14,9,0.25,0
V3620,8,5,120.66003233295879,573.0557359538805,74,9,0.62,0
V3621,4,3,42.814235124160085,217.2643785242571,61,15,0.75,1
V3622,4,0,93.98155871330766,503.90202828401596,53,5,0.0,1
V3623,3,1,118.94261794979009,705.7975761741327,58,19,0.33,1
V3624,6,2,36.42824769639797,584.9636792823718,63,9,0.33,0
V3625,3,2,127.08076918489607,224.9423828148889,13,9,0.67,0
V3626,4,2,85.87223634114984,629.7222839713588,45,17,0.5,0
V3627,3,3,65.89090241087462,506.0502673003778,55,15,1.0,1
V3628,4,1,96.65318566948703,542.8340249158279,33,10,0.25,0
V3629,3,0,105.67684910348444,870.2584101552345,62,9,0.0,0
V3630,3,3,161.17801698410545,495.9790691961149,39,19,1.0,1
V3631,4,1,84.24125272422278,359.9634476943927,13,7,0.25,0
V3632,2,1,115.3869097624247,154.0432166041196,81,13,0.5,0
V3633,9,1,93.60343700082541,361.2609228333745,73,2,0.11,1
V3634,2,3,100.66163302013545,349.47834585753185,13,18,1.5,1
V3635,5,2,82.42516810454187,118.72214508718395,16,8,0.4,1
V3636,5,5,67.23032464574294,634.3020623776288,54,8,1.0,1
V3637,7,4,101.52821903524482,600.9375838710766,30,9,0.57,1
V3638,5,4,60.114039541426806,495.2950615496232,39,13,0.8,1
V3639,7,3,29.902904346612303,300.70283912474883,64,12,0.43,1
V3640,5,2,93.21597074019087,549.9115095066356,70,7,0.4,0
V3641,3,2,65.25290024779794,625.6989855577652,12,13,0.67,1
V3642,2,5,81.29397274111703,853.3955831703252,2,13,2.5,1
V3643,5,3,39.967274072601235,569.6377281871511,33,4,0.6,1
V3644,7,0,118.60188981302207,592.1878962643827,15,2,0.0,0
V3645,6,1,10.0,533.6508343371445,81,2,0.17,0
V3646,4,1,102.80859952639143,461.25479751804426,52,5,0.25,0
V3647,7,2,105.7943125916776,656.3982734927196,35,2,0.29,0
V3648,4,2,95.98637347804366,489.5425959490929,38,15,0.5,1
V3649,6,1,120.86393273727624,470.7520630342221,80,2,0.17,0
V3650,4,1,54.67220068830687,427.07915002265656,42,2,0.25,1
V3651,7,2,148.8538398723505,441.19784265311273,81,8,0.29,0
V3652,5,2,63.06125339076772,567.3947479456115,7,5,0.4,1
V3653,4,2,109.82892936573808,624.5424674338948,56,16,0.5,0
V3654,4,5,144.6629747624205,356.3614926210784,5,14,1.25,1
V3655,7,4,83.66617554815824,542.3065556831714,40,8,0.57,0
V3656,4,4,68.39512081271849,321.02861515986297,61,11,1.0,1
V3657,6,0,113.81882493758596,626.0494152647034,65,11,0.0,0
V3658,3,1,72.80177472011142,794.2280338228786,66,8,0.33,1
V3659,8,2,64.1008087214024,610.1598850712223,68,16,0.25,0
V3660,3,0,110.76192042318559,436.54001944957014,65,8,0.0,1
V3661,4,2,112.59730689524753,705.0305344092507,85,12,0.5,0
V3662,3,2,89.08783691744462,252.7456104316227,42,5,0.67,0
V3663,6,2,91.97394261344793,560.4374275146681,35,3,0.33,0
V3664,6,2,95.00944618945726,1065.5107130394588,66,18,0.33,0
V3665,4,2,84.24762761053985,324.2086176688332,25,1,0.5,0
V3666,4,0,81.68105355007474,435.23769830207783,6,19,0.0,1
V3667,3,4,49.33351923072527,456.10422473618746,8,13,1.33,1
V3668,5,9,68.08103090331804,276.36820757323665,35,11,1.8,1
V3669,4,3,89.75461998676775,349.84556958986866,53,1,0.75,0
V3670,4,0,153.2426079349419,505.9000530325637,19,18,0.0,1
V3671,4,4,55.67950482254699,821.8066655397815,9,19,1.0,0
V3672,3,0,75.14999108608028,595.9570042738152,33,13,0.0,1
V3673,5,2,51.18385461354023,724.1584370844387,8,8,0.4,1
V3674,3,1,27.652901405848183,667.194658514207,38,18,0.33,0
V3675,4,5,131.56288009594107,569.4234443104712,32,2,1.25,0
V3676,7,1,105.90501759874564,141.9611163320822,23,19,0.14,0
V3677,1,1,130.65869320872042,822.7702466956774,34,19,1.0,1
V3678,5,4,33.55208044797519,705.8421972968227,87,5,0.8,0
V3679,5,3,108.96113531172217,556.5564121441582,46,8,0.6,0
V3680,6,2,154.1455656093381,243.80983528035028,32,3,0.33,0
